36355 | 53966 | DATA | 1000 | 17000 | 20221121195719818175
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719818646
53966 | 36355 | ACK | 31 | 20000 | 20221121195719818600
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719818879
53966 | 36355 | ACK | 31 | 20000 | 20221121195719819243
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719819366
53966 | 36355 | ACK | 31 | 20000 | 20221121195719819317
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719819712
53966 | 36355 | ACK | 31 | 20000 | 20221121195719819934
53966 | 36355 | ACK | 31 | 20000 | 20221121195719820175
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719820273
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719820676
53966 | 36355 | ACK | 31 | 20000 | 20221121195719820625
53966 | 36355 | ACK | 31 | 20000 | 20221121195719821078
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719821327
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719820986
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719821530
53966 | 36355 | ACK | 31 | 20000 | 20221121195719821631
53966 | 36355 | ACK | 31 | 20000 | 20221121195719821587
53966 | 36355 | ACK | 31 | 20000 | 20221121195719821774
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719822242
53966 | 36355 | ACK | 31 | 20000 | 20221121195719822596
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719822693
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719822944
53966 | 36355 | ACK | 31 | 20000 | 20221121195719823417
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719823391
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719823779
53966 | 36355 | ACK | 31 | 20000 | 20221121195719823312
53966 | 36355 | ACK | 31 | 20000 | 20221121195719824018
53966 | 36355 | ACK | 31 | 20000 | 20221121195719824219
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719824361
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719824450
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719824887
53966 | 36355 | ACK | 31 | 20000 | 20221121195719825084
53966 | 36355 | ACK | 31 | 20000 | 20221121195719825029
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719825235
53966 | 36355 | ACK | 31 | 20000 | 20221121195719825337
53966 | 36355 | ACK | 31 | 20000 | 20221121195719825788
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719826077
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719826498
53966 | 36355 | ACK | 31 | 20000 | 20221121195719826473
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719826642
36355 | 53966 | DATA | 1000 | 18000 | 20221121195719826847
